2318, 499, 73, 4
2319, 1668, 15, 3
2320, 1598, 9, 6
2321, 570, 80, 7
2322, 567, 86, 5
2323, 227, 78, 7
2324, 786, 77, 1
2325, 1939, 61, 9
2326, 1619, 44, 6
2327, 1246, 32, 6
2328, 458, 47, 4
2329, 1367, 56, 10
2330, 1882, 63, 9
2331, 1073, 55, 3
2332, 404, 18, 9
2333, 1341, 13, 1
2334, 173, 37, 1
2335, 1342, 35, 2
2336, 1510, 63, 5
2337, 486, 33, 2
2338, 1950, 77, 3
2339, 1489, 50, 6
2340, 1772, 15, 1
2341, 278, 8, 1
2342, 524, 7, 8
2343, 929, 6, 3
2344, 1264, 66, 10
2345, 731, 80, 4
2346, 792, 23, 5
2347, 461, 79, 1
2348, 683, 30, 9
2349, 1972, 10, 3
2350, 1319, 39, 2
2351, 0, 17, 9
2352, 916, 63, 3
2353, 1213, 77, 8
2354, 1501, 94, 7
2355, 1696, 91, 4
2356, 1299, 93, 9
2357, 1512, 2, 3
2358, 1963, 78, 1
2359, 129, 81, 9
2360, 1543, 67, 3
2361, 930, 35, 4
2362, 778, 81, 10
2363, 167, 93, 10
2364, 583, 5, 5
2365, 1603, 59, 6
2366, 5, 15, 2
2367, 882, 33, 7
2368, 384, 68, 6
2369, 316, 66, 7
2370, 347, 3, 7
2371, 246, 26, 5
2372, 255, 5, 2
2373, 501, 69, 1
2374, 503, 41, 7
2375, 802, 50, 10
2376, 728, 14, 1
2377, 1682, 66, 2
2378, 100, 79, 6
2379, 1405, 35, 10
2380, 638, 20, 4
2381, 901, 0, 10
2382, 1817, 25, 10
2383, 1044, 6, 9
2384, 291, 8, 10
2385, 1129, 43, 9
2386, 920, 75, 8
2387, 845, 29, 9
2388, 87, 58, 5
2389, 1376, 39, 10
2390, 339, 50, 7
2391, 1509, 31, 2
2392, 1930, 64, 4
2393, 233, 7, 1
2394, 616, 77, 9
2395, 1396, 12, 8
2396, 1900, 44, 7
2397, 420, 2, 9
2398, 1835, 72, 7
2399, 1514, 6, 6
2400, 221, 47, 4
2401, 593, 18, 3
2402, 169, 67, 5
2403, 456, 30, 1
2404, 101, 35, 8
2405, 1212, 87, 5
2406, 1201, 73, 10
2407, 975, 58, 7
2408, 1534, 54, 1
2409, 1849, 69, 4
2410, 239, 3, 10
2411, 45, 63, 8
2412, 1983, 1, 6
2413, 379, 98, 4
2414, 1126, 69, 5
2415, 1546, 54, 10
2416, 1204, 81, 2
2417, 1044, 31, 4
2418, 959, 46, 4
2419, 1083, 26, 1
2420, 222, 76, 6
2421, 72, 2, 7
2422, 164, 52, 9
2423, 887, 63, 7
2424, 1037, 52, 6
2425, 1647, 53, 4
2426, 729, 74, 3
2427, 1729, 64, 9
2428, 670, 86, 2
2429, 1534, 41, 6
2430, 1492, 55, 8
2431, 1163, 51, 10
2432, 1880, 79, 2
2433, 676, 55, 5
2434, 1423, 4, 3
2435, 788, 25, 2
2436, 1064, 44, 4
2437, 1440, 21, 9
2438, 961, 21, 10
2439, 1797, 31, 4
2440, 1148, 87, 10
2441, 1149, 70, 1
2442, 902, 56, 5
2443, 1236, 89, 4
2444, 1133, 38, 10
2445, 1621, 20, 5
2446, 1704, 69, 2
2447, 331, 41, 10
2448, 382, 19, 1
2449, 1221, 9, 8
2450, 1361, 74, 7
2451, 1292, 90, 7
2452, 1954, 0, 2
2453, 644, 50, 6
2454, 1461, 47, 5
2455, 1750, 80, 3
2456, 675, 34, 1
2457, 1951, 74, 5
2458, 1379, 67, 6
2459, 1608, 73, 8
2460, 1992, 22, 5
2461, 578, 61, 6
2462, 782, 67, 10
2463, 1060, 89, 3
2464, 1184, 45, 5
2465, 1185, 31, 5
2466, 135, 79, 3
2467, 1619, 63, 2
2468, 1588, 73, 2
2469, 134, 64, 6
2470, 1898, 98, 8
2471, 436, 94, 1
2472, 351, 59, 6
2473, 703, 94, 10
2474, 991, 56, 9
2475, 1194, 87, 10
2476, 694, 90, 9
2477, 844, 65, 9
2478, 1197, 95, 6
2479, 1752, 41, 7
2480, 1433, 10, 10
2481, 1594, 24, 5
2482, 746, 76, 8
2483, 1599, 94, 6
2484, 1735, 58, 1
2485, 1974, 57, 2
2486, 1061, 92, 4
2487, 1636, 16, 3
2488, 1713, 90, 10
2489, 1508, 54, 1
2490, 715, 42, 6
2491, 879, 27, 5
2492, 417, 67, 1
2493, 957, 29, 5
2494, 609, 65, 9
2495, 293, 14, 2
2496, 1601, 41, 4
2497, 468, 10, 8
2498, 254, 64, 7
2499, 1872, 88, 2
2500, 1705, 37, 6
2501, 183, 32, 2
2502, 890, 52, 9
2503, 122, 45, 8
2504, 653, 0, 8
2505, 634, 68, 2
2506, 824, 52, 10
2507, 737, 83, 10
2508, 425, 12, 10
2509, 534, 79, 1
2510, 670, 5, 1
2511, 484, 67, 10
2512, 28, 1, 10
2513, 217, 35, 9
2514, 443, 8, 6
2515, 856, 69, 10
2516, 205, 12, 6
2517, 1750, 61, 2
2518, 1030, 24, 10
2519, 193, 50, 9
2520, 1970, 53, 6
2521, 794, 66, 2
2522, 587, 94, 9
2523, 190, 78, 6
2524, 1062, 42, 8
2525, 365, 82, 2
2526, 1922, 50, 9
2527, 1122, 30, 8
2528, 1104, 84, 3
2529, 1225, 44, 2
2530, 1102, 91, 2
2531, 1714, 60, 6
2532, 721, 75, 3
2533, 1229, 88, 6
2534, 1346, 48, 8
2535, 1594, 61, 10
2536, 1897, 0, 3
2537, 1694, 29, 6
2538, 1322, 46, 2
2539, 853, 49, 7
2540, 1430, 64, 4
2541, 1642, 71, 5
2542, 1573, 1, 8
2543, 1800, 16, 6
2544, 20, 5, 10
2545, 1926, 0, 8
2546, 1698, 32, 1
2547, 1068, 15, 3
2548, 173, 48, 3
2549, 1864, 15, 4
2550, 96, 67, 10
2551, 169, 97, 4
2552, 908, 98, 9
2553, 878, 49, 7
2554, 1947, 83, 6
2555, 376, 54, 9
2556, 43, 20, 10
2557, 660, 46, 1
2558, 613, 37, 3
2559, 1535, 52, 5
2560, 1491, 11, 7
2561, 851, 98, 2
2562, 1196, 2, 2
2563, 1616, 89, 1
2564, 835, 50, 9
2565, 1124, 83, 2
2566, 1909, 19, 1
2567, 1624, 92, 10
2568, 270, 59, 8
2569, 717, 83, 3
2570, 448, 91, 5
2571, 562, 99, 4
2572, 1339, 47, 6
2573, 1520, 40, 8
2574, 1067, 40, 2
2575, 813, 32, 7
2576, 1127, 48, 8
2577, 1050, 67, 6
2578, 1714, 52, 2
2579, 1617, 91, 5
2580, 416, 39, 4
2581, 1018, 73, 5
2582, 36, 33, 2
2583, 1181, 43, 2
2584, 1432, 61, 4
2585, 331, 87, 2
2586, 1275, 74, 7
2587, 108, 32, 4
2588, 391, 10, 7
2589, 1384, 63, 5
2590, 1120, 91, 1
2591, 1425, 26, 7
2592, 921, 95, 1
2593, 981, 51, 10
2594, 1160, 94, 7
2595, 1380, 36, 1
2596, 1555, 44, 4
2597, 116, 18, 8
2598, 1582, 16, 3
2599, 1222, 60, 7
2600, 793, 81, 8
2601, 308, 1, 6
2602, 544, 95, 10
2603, 718, 81, 9
2604, 1992, 12, 5
2605, 359, 7, 4
2606, 526, 14, 4
2607, 266, 62, 8
2608, 1566, 76, 10
2609, 136, 37, 6
2610, 682, 21, 7
2611, 808, 70, 6
2612, 27, 86, 7
2613, 1575, 48, 10
2614, 871, 59, 2
2615, 337, 28, 1
2616, 1506, 42, 8
2617, 556, 28, 2
2618, 1963, 30, 5
2619, 178, 46, 1
2620, 51, 42, 4
2621, 912, 35, 10
2622, 1024, 62, 3
2623, 1182, 67, 3
2624, 657, 28, 1
2625, 1377, 11, 3
2626, 1165, 69, 5
2627, 689, 14, 6
2628, 1522, 92, 1
2629, 777, 72, 4
2630, 326, 71, 10
2631, 1109, 72, 1
2632, 1677, 64, 5
2633, 1979, 76, 10
2634, 1102, 99, 9
2635, 1690, 36, 6
2636, 76, 19, 10
2637, 782, 11, 4
2638, 214, 36, 9
2639, 282, 3, 8
2640, 1948, 77, 7
2641, 370, 59, 6
2642, 445, 27, 10
2643, 916, 68, 8
2644, 1580, 74, 7
2645, 1108, 91, 9
2646, 776, 69, 7
2647, 1456, 5, 3
2648, 9, 46, 1
2649, 1405, 68, 6
2650, 1511, 52, 5
2651, 1772, 95, 1
2652, 1870, 97, 9
2653, 1110, 86, 9
2654, 1441, 74, 4
2655, 1898, 92, 10
2656, 15, 49, 7
2657, 516, 56, 1
2658, 612, 4, 8
2659, 290, 98, 5
2660, 912, 93, 2
2661, 1504, 98, 8
2662, 922, 21, 8
2663, 725, 81, 6
2664, 194, 85, 4
2665, 649, 61, 6
2666, 1643, 38, 8
2667, 768, 99, 10
2668, 882, 37, 3
2669, 1276, 33, 10
2670, 1266, 32, 3
2671, 849, 64, 9
2672, 242, 55, 5
2673, 1255, 85, 4
2674, 143, 33, 6
2675, 1355, 37, 3
2676, 1623, 12, 2
2677, 1191, 39, 4
2678, 346, 60, 3
2679, 1888, 61, 4
2680, 1539, 57, 4
2681, 1572, 88, 7
2682, 1739, 69, 4
2683, 383, 24, 4
2684, 103, 27, 10
2685, 904, 12, 3
2686, 647, 40, 9
2687, 1360, 66, 6
2688, 538, 73, 4
2689, 1145, 76, 1
2690, 89, 97, 3
2691, 832, 70, 6
2692, 931, 79, 9
2693, 474, 81, 10
2694, 1920, 70, 7
2695, 1375, 36, 9
2696, 859, 77, 3
2697, 1691, 96, 2
2698, 1212, 62, 2
2699, 114, 88, 1
2700, 53, 8, 6
2701, 1978, 83, 8
2702, 1877, 78, 1
2703, 1007, 36, 7
2704, 358, 88, 4
2705, 1512, 80, 9
2706, 1233, 40, 5
2707, 1998, 94, 2
2708, 546, 33, 2
2709, 615, 50, 9
2710, 1143, 13, 4
2711, 1210, 29, 4
2712, 1059, 86, 4
2713, 1193, 35, 4
2714, 1000, 89, 7
2715, 548, 9, 10
2716, 1139, 88, 4
2717, 509, 18, 10
2718, 954, 58, 2
2719, 858, 95, 2
2720, 1214, 15, 10
2721, 123, 36, 10
2722, 1293, 85, 4
2723, 1505, 30, 10
2724, 1417, 77, 8
2725, 1169, 21, 10
2726, 1668, 10, 7
2727, 162, 81, 7
2728, 1002, 74, 3
2729, 1803, 79, 7
2730, 855, 46, 8
2731, 256, 98, 8
2732, 1117, 62, 10
2733, 1170, 25, 4
2734, 1403, 28, 2
2735, 1174, 35, 5
2736, 685, 84, 8
2737, 1755, 65, 2
2738, 1378, 25, 2
2739, 1703, 70, 9
2740, 430, 47, 2
2741, 1311, 61, 2
2742, 171, 53, 9
2743, 1843, 83, 2
2744, 1506, 37, 5
2745, 259, 50, 8
2746, 1426, 42, 6
2747, 1681, 84, 10
2748, 369, 42, 1
2749, 1695, 19, 4
2750, 1034, 44, 3
2751, 460, 6, 1
2752, 176, 73, 9
2753, 491, 37, 3
2754, 1914, 33, 9
2755, 393, 62, 2
2756, 569, 77, 8
2757, 1929, 46, 4
2758, 769, 3, 7
2759, 334, 71, 9
2760, 1554, 62, 5
2761, 441, 38, 7
2762, 650, 65, 2
2763, 632, 92, 7
2764, 315, 43, 1
2765, 648, 52, 4
2766, 172, 46, 3
2767, 1003, 42, 8
2768, 666, 16, 7
2769, 82, 16, 10
2770, 1760, 1, 10
2771, 1052, 64, 2
2772, 621, 76, 10
2773, 356, 84, 8
2774, 476, 90, 7
2775, 520, 5, 1
2776, 518, 87, 8
2777, 1900, 75, 10
2778, 156, 38, 10
2779, 880, 21, 10
2780, 543, 79, 9
2781, 1864, 53, 5
2782, 454, 41, 9
2783, 881, 62, 9
2784, 1343, 91, 1
2785, 1406, 88, 9
2786, 1069, 71, 2
2787, 267, 34, 1
2788, 64, 30, 7
2789, 1346, 94, 2
2790, 1027, 18, 9
2791, 1326, 5, 5
2792, 1878, 97, 3
2793, 1362, 55, 7
2794, 645, 60, 3
2795, 998, 82, 6
2796, 575, 85, 6
2797, 1739, 44, 2
2798, 924, 18, 1
2799, 1414, 53, 10
2800, 1514, 72, 7
2801, 1475, 83, 1
2802, 813, 64, 10
2803, 264, 15, 8
2804, 1111, 30, 8
2805, 243, 21, 4
2806, 756, 86, 10
2807, 1719, 46, 7
2808, 970, 95, 2
2809, 1818, 88, 7
2810, 865, 33, 5
2811, 1431, 64, 6
2812, 1867, 4, 9
2813, 27, 21, 7
2814, 1911, 19, 6
2815, 1931, 58, 10
2816, 1644, 81, 6
2817, 1839, 31, 3
2818, 1177, 6, 1
2819, 1082, 68, 10
2820, 1053, 55, 1
2821, 1985, 44, 3
2822, 1700, 74, 10
2823, 257, 63, 1
2824, 658, 36, 9
2825, 1738, 17, 1
2826, 314, 54, 3
2827, 426, 75, 4
2828, 1158, 77, 7
2829, 892, 7, 2
2830, 1941, 8, 2
2831, 899, 25, 4
2832, 149, 55, 6
2833, 1148, 30, 4
2834, 1673, 6, 9
2835, 585, 98, 5
2836, 660, 82, 7
2837, 420, 78, 2
2838, 243, 26, 8
2839, 1421, 85, 2
2840, 1447, 73, 8
2841, 1333, 27, 4
2842, 1501, 57, 1
2843, 883, 56, 2
2844, 592, 81, 9
2845, 1121, 54, 8
2846, 1577, 1, 3
2847, 8, 95, 7
2848, 665, 17, 4
2849, 1945, 56, 6
2850, 1188, 44, 8
2851, 1671, 98, 10
2852, 626, 37, 1
2853, 1740, 66, 8
2854, 1934, 42, 5
2855, 467, 5, 10
2856, 1783, 59, 9
2857, 1700, 30, 8
2858, 1474, 84, 7
2859, 711, 77, 4
2860, 161, 96, 2
2861, 1153, 10, 4
2862, 1207, 13, 5
2863, 1819, 58, 5
2864, 1166, 85, 1
2865, 1291, 2, 10
2866, 809, 97, 7
2867, 1419, 99, 5
2868, 1927, 64, 5
2869, 1648, 62, 5
2870, 517, 90, 10
2871, 59, 36, 2
2872, 1321, 26, 2
2873, 1791, 74, 2
2874, 873, 12, 3
2875, 663, 69, 4
2876, 723, 37, 7
2877, 554, 60, 6
2878, 1546, 91, 7
2879, 757, 22, 3
2880, 967, 22, 5
2881, 1478, 75, 9
2882, 249, 94, 2
2883, 1419, 89, 3
2884, 860, 75, 3
2885, 367, 95, 1
2886, 1885, 78, 2
2887, 356, 79, 9
2888, 771, 94, 9
2889, 209, 48, 5
2890, 1901, 33, 7
2891, 1573, 80, 8
2892, 857, 46, 7
2893, 1875, 36, 10
2894, 1436, 94, 7
2895, 1786, 30, 5
2896, 132, 96, 3
2897, 524, 63, 8
2898, 128, 74, 9
2899, 1695, 33, 5
2900, 107, 98, 10
2901, 1290, 72, 10
2902, 1021, 49, 4
2903, 985, 72, 5
2904, 199, 33, 7
2905, 1129, 68, 6
2906, 1597, 92, 5
2907, 35, 61, 2
2908, 178, 96, 10
2909, 1982, 32, 7
2910, 1127, 88, 6
2911, 354, 83, 6
2912, 500, 60, 3
2913, 10, 23, 7
2914, 631, 0, 7
2915, 1658, 91, 7
2916, 1020, 23, 7
2917, 498, 80, 1
2918, 431, 39, 8
2919, 572, 82, 8
2920, 1372, 43, 2
2921, 1861, 38, 1
2922, 1624, 96, 8
2923, 1019, 54, 6
2924, 997, 14, 2
2925, 990, 52, 4
2926, 587, 67, 3
2927, 1608, 60, 6
2928, 1106, 75, 3
2929, 633, 86, 8
2930, 1672, 45, 5
2931, 1872, 1, 10
2932, 251, 65, 9
2933, 1382, 67, 9
2934, 937, 49, 6
2935, 934, 54, 3
2936, 558, 18, 6
2937, 256, 3, 1
2938, 502, 6, 2
2939, 646, 71, 4
2940, 1792, 0, 6
2941, 1262, 51, 9
2942, 1811, 75, 9
2943, 291, 4, 3
2944, 1691, 28, 2
2945, 1941, 93, 10
2946, 1039, 22, 9
2947, 1762, 54, 10
2948, 1679, 35, 2
2949, 973, 48, 2
2950, 818, 99, 5
2951, 596, 33, 1
2952, 736, 86, 3
2953, 1189, 20, 4
2954, 506, 45, 7
2955, 822, 39, 3
2956, 494, 29, 6
2957, 693, 41, 2
2958, 1606, 85, 4
2959, 1478, 86, 3
2960, 564, 87, 6
2961, 225, 20, 4
2962, 306, 13, 1
2963, 1124, 99, 9
2964, 359, 32, 6
2965, 1533, 7, 5
2966, 558, 30, 5
2967, 627, 48, 9
2968, 1758, 96, 9
2969, 237, 6, 4
2970, 381, 47, 5
2971, 967, 88, 1
2972, 834, 13, 7
2973, 1325, 31, 3
2974, 831, 33, 3
2975, 629, 9, 7
2976, 248, 13, 6
2977, 686, 76, 1
2978, 139, 10, 4
2979, 333, 19, 2
2980, 1084, 68, 10
2981, 1187, 89, 9
2982, 557, 14, 9
2983, 1072, 30, 9
2984, 485, 96, 7
2985, 917, 23, 10
2986, 429, 99, 2
2987, 1374, 78, 9
2988, 220, 22, 8
2989, 742, 56, 1
2990, 1955, 8, 1
2991, 1733, 34, 5
2992, 1592, 74, 8
2993, 315, 76, 5
2994, 1991, 41, 7
2995, 740, 93, 5
2996, 371, 40, 3
2997, 204, 3, 4
2998, 833, 28, 9
2999, 1995, 47, 6
3000, 414, 87, 7
3001, 641, 32, 7
3002, 208, 23, 2
3003, 520, 5, 10
3004, 1994, 25, 7
3005, 1725, 10, 2
3006, 1385, 83, 3
3007, 154, 73, 8
3008, 629, 19, 5
3009, 843, 41, 4
3010, 1483, 61, 2
3011, 1788, 40, 1
3012, 491, 86, 5
3013, 462, 4, 4
3014, 1457, 85, 9
3015, 1437, 12, 7
3016, 581, 19, 10
3017, 1453, 70, 4
3018, 1508, 6, 7
3019, 160, 43, 10
3020, 1585, 27, 8
3021, 392, 57, 9
3022, 716, 44, 2
3023, 1159, 81, 10
3024, 1574, 82, 3
3025, 1380, 45, 6
3026, 954, 61, 2
3027, 249, 68, 10
3028, 1856, 16, 8
3029, 864, 14, 8
3030, 1637, 23, 1
3031, 189, 85, 8
3032, 1921, 37, 7
3033, 1016, 14, 9
3034, 73, 35, 9
3035, 263, 53, 6
3036, 817, 71, 5
3037, 620, 28, 8
3038, 271, 34, 6
3039, 1328, 62, 8
3040, 61, 8, 3
3041, 562, 74, 8
3042, 579, 21, 10
3043, 939, 81, 1
3044, 415, 25, 6
3045, 1620, 95, 4
3046, 408, 80, 6
3047, 1452, 38, 4
3048, 718, 62, 7
3049, 89, 7, 9
3050, 850, 13, 9
3051, 210, 68, 5
3052, 53, 59, 2
3053, 1001, 18, 3
3054, 363, 60, 6
3055, 943, 65, 3
3056, 1226, 2, 3
3057, 21, 38, 2
3058, 408, 46, 8
3059, 1334, 6, 2
3060, 7, 56, 8
3061, 1005, 94, 6
3062, 604, 73, 7
3063, 1743, 84, 1
3064, 1964, 31, 7
3065, 550, 49, 4
3066, 1065, 70, 9
3067, 1743, 58, 10
3068, 888, 51, 9
3069, 841, 3, 6
3070, 1013, 34, 4
3071, 62, 51, 8
3072, 625, 53, 7
3073, 94, 8, 9
3074, 811, 9, 2
3075, 1935, 12, 3
3076, 479, 65, 7
3077, 1558, 99, 1
3078, 795, 53, 4
3079, 1811, 77, 10
3080, 962, 65, 3
3081, 1295, 92, 10
3082, 445, 37, 5
3083, 1438, 87, 9
3084, 1579, 92, 2
3085, 625, 12, 1
3086, 905, 30, 6
3087, 1735, 20, 6
3088, 1401, 75, 4
3089, 1265, 57, 4
3090, 1171, 60, 4
3091, 1860, 5, 9
3092, 93, 17, 7
3093, 127, 38, 2
3094, 1717, 75, 10
3095, 1943, 50, 1
3096, 109, 50, 8
3097, 152, 92, 9
3098, 294, 2, 6
3099, 1141, 34, 7
3100, 918, 73, 9
3101, 981, 29, 4
3102, 440, 22, 6
3103, 530, 45, 3
3104, 607, 48, 4
3105, 1617, 43, 6
3106, 295, 87, 4
3107, 1690, 62, 1
3108, 1764, 35, 4
3109, 67, 43, 7
3110, 1467, 36, 10
3111, 1518, 71, 1
3112, 90, 13, 8
3113, 901, 80, 2
3114, 863, 64, 9
3115, 134, 39, 6
3116, 1751, 19, 2
3117, 879, 58, 10
3118, 868, 54, 1
3119, 1097, 54, 9
3120, 1271, 91, 3
3121, 814, 43, 8
3122, 906, 40, 3
3123, 544, 57, 5
3124, 1468, 23, 3
3125, 90, 47, 5
3126, 1578, 70, 5
3127, 984, 95, 6
3128, 1334, 48, 7
3129, 1167, 90, 4
3130, 1190, 73, 8
3131, 419, 70, 7
3132, 589, 10, 10
3133, 350, 40, 2
3134, 1652, 64, 2
3135, 192, 41, 7
3136, 847, 32, 10
3137, 932, 45, 10
3138, 852, 24, 8
3139, 606, 44, 5
3140, 1677, 94, 10
3141, 815, 85, 6
3142, 449, 10, 3
3143, 1470, 16, 10
3144, 1423, 21, 5
3145, 1829, 90, 3
3146, 113, 98, 4
3147, 1712, 94, 10
3148, 99, 51, 5
3149, 1825, 81, 6
3150, 1022, 52, 8
3151, 19, 66, 4
3152, 1821, 84, 9
3153, 677, 7, 6
3154, 876, 24, 8
3155, 1278, 2, 3
3156, 677, 95, 1
3157, 1606, 13, 5
3158, 1565, 97, 10
3159, 819, 49, 10
3160, 1767, 4, 8
3161, 1528, 70, 8
3162, 1538, 17, 7
3163, 1835, 54, 10
3164, 1769, 40, 8
3165, 708, 56, 1
3166, 1751, 54, 2
3167, 1971, 90, 2
3168, 170, 45, 10
3169, 1734, 25, 8
3170, 43, 68, 10
3171, 977, 5, 6
3172, 1172, 80, 5
3173, 806, 20, 8
3174, 791, 29, 2
3175, 933, 46, 2
3176, 11, 14, 7
3177, 1865, 82, 9
3178, 460, 50, 10
3179, 1593, 92, 4
3180, 1566, 97, 3
3181, 1281, 60, 10
3182, 655, 53, 7
3183, 12, 33, 1
3184, 427, 2, 8
3185, 1078, 54, 3
3186, 509, 6, 2
3187, 1907, 47, 9
3188, 1542, 25, 7
3189, 1830, 82, 6
3190, 60, 93, 8
3191, 1938, 97, 2
3192, 475, 2, 10
3193, 820, 40, 2
3194, 937, 95, 1
3195, 758, 68, 9
3196, 1661, 46, 1
3197, 1400, 95, 5
3198, 989, 1, 8
3199, 550, 75, 9
3200, 48, 4, 10
3201, 476, 57, 2
3202, 955, 75, 6
3203, 1890, 82, 5
3204, 259, 24, 7
3205, 1815, 98, 9
3206, 801, 67, 6
3207, 483, 47, 5
3208, 1049, 74, 5
3209, 77, 2, 7
3210, 260, 74, 10
3211, 61, 92, 6
3212, 313, 53, 9
3213, 890, 48, 5
3214, 1591, 91, 3
3215, 651, 96, 6
3216, 381, 16, 3
3217, 1627, 65, 4
3218, 1812, 57, 3
3219, 282, 72, 4
3220, 1791, 59, 7
3221, 56, 73, 8
3222, 142, 28, 9
3223, 143, 82, 6
3224, 1510, 64, 4
3225, 602, 86, 3
3226, 1460, 66, 10
3227, 984, 75, 7
3228, 547, 39, 4
3229, 537, 97, 3
3230, 661, 32, 8
3231, 1073, 31, 3
3232, 601, 78, 9
3233, 98, 75, 6
3234, 1223, 13, 9
3235, 728, 9, 10
3236, 1771, 48, 9
3237, 231, 57, 3
3238, 951, 73, 2
3239, 1528, 92, 7
3240, 1859, 87, 7
3241, 1665, 93, 8
3242, 992, 76, 2
3243, 1145, 4, 8
3244, 1911, 56, 5
3245, 1086, 40, 9
3246, 779, 4, 7
3247, 1006, 73, 3
3248, 430, 59, 2
3249, 1651, 65, 6
3250, 1364, 39, 4
3251, 584, 15, 8
3252, 14, 60, 8
3253, 30, 61, 5
3254, 350, 50, 3
3255, 1905, 41, 3
3256, 1318, 58, 9
3257, 1074, 33, 2
3258, 1200, 90, 6
3259, 1154, 72, 8
3260, 384, 42, 9
3261, 1976, 13, 9
3262, 1885, 32, 1
3263, 1348, 67, 7
3264, 1967, 96, 10
3265, 1327, 39, 1
3266, 831, 86, 7
3267, 1263, 7, 9
3268, 1952, 83, 3
3269, 1226, 60, 10
3270, 1388, 58, 6
3271, 1516, 2, 10
3272, 1757, 50, 6
3273, 1280, 8, 1
3274, 1936, 4, 9
3275, 1146, 58, 9
3276, 6, 65, 3
3277, 501, 7, 6
3278, 898, 5, 2
3279, 754, 84, 4
3280, 1867, 77, 4
3281, 1984, 52, 3
3282, 1099, 50, 5
3283, 1555, 37, 5
3284, 302, 99, 10
3285, 373, 96, 10
3286, 952, 72, 4
3287, 239, 35, 2
3288, 874, 24, 9
3289, 979, 24, 10
3290, 352, 26, 8
3291, 1058, 45, 8
3292, 1070, 52, 8
3293, 1961, 29, 1
3294, 322, 76, 3
3295, 1158, 38, 1
3296, 1548, 65, 8
3297, 615, 5, 4
3298, 457, 81, 6
3299, 449, 66, 10
3300, 950, 62, 9
3301, 1483, 36, 4
3302, 1071, 1, 7
3303, 329, 88, 8
3304, 927, 22, 3
3305, 57, 14, 4
3306, 205, 13, 10
3307, 450, 70, 4
3308, 1342, 99, 4
3309, 1104, 46, 6
3310, 1029, 2, 5
3311, 998, 43, 3
3312, 563, 43, 10
3313, 279, 49, 4
3314, 618, 59, 10
3315, 23, 77, 8
3316, 1077, 64, 3
3317, 1674, 55, 5
3318, 1473, 41, 2
3319, 1945, 13, 3
3320, 1718, 73, 3
3321, 835, 6, 4
3322, 13, 93, 4
3323, 642, 44, 6
3324, 1767, 45, 2
3325, 1093, 16, 9
3326, 1825, 47, 9
3327, 1023, 55, 1
3328, 1615, 36, 3
3329, 1176, 44, 8
3330, 664, 70, 6
3331, 235, 21, 6
3332, 1345, 23, 5
3333, 979, 25, 1
3334, 774, 49, 3
3335, 500, 23, 9
3336, 1584, 2, 8
3337, 444, 81, 10
3338, 528, 1, 9
3339, 1929, 80, 5
3340, 386, 78, 4
3341, 1793, 43, 5
3342, 1471, 41, 7
3343, 1183, 29, 1
3344, 32, 67, 5
3345, 165, 76, 1
3346, 1057, 42, 2
3347, 836, 88, 9
3348, 142, 12, 4
3349, 784, 1, 1
3350, 1119, 46, 2
3351, 1415, 16, 7
3352, 557, 93, 6
3353, 511, 97, 5
3354, 1047, 75, 8
3355, 624, 17, 2
3356, 1138, 73, 7
3357, 338, 41, 3
3358, 41, 10, 4
3359, 121, 97, 8
3360, 1818, 69, 4
3361, 529, 10, 4
3362, 915, 5, 3
3363, 1134, 14, 2
3364, 1664, 89, 1
3365, 38, 65, 8
3366, 187, 53, 2
3367, 379, 96, 2
3368, 580, 71, 6
3369, 1517, 81, 4
3370, 1971, 17, 4
3371, 30, 33, 6
3372, 47, 17, 5
3373, 177, 80, 3
3374, 1756, 42, 2
3375, 1395, 9, 6
3376, 691, 58, 4
3377, 669, 37, 10
3378, 1362, 96, 7
3379, 1761, 48, 3
3380, 1234, 38, 1
3381, 1175, 34, 10
3382, 899, 78, 2
3383, 933, 51, 6
3384, 254, 76, 2
3385, 327, 58, 6
3386, 1683, 28, 1
3387, 1633, 40, 4
3388, 465, 78, 9
3389, 1267, 19, 5
3390, 1641, 4, 1
3391, 741, 82, 9
3392, 1903, 52, 4
3393, 1115, 38, 6
3394, 1371, 78, 2
3395, 956, 5, 4
3396, 8, 52, 8
3397, 108, 1, 1
3398, 1258, 49, 4
3399, 711, 89, 2
3400, 1131, 25, 1
3401, 280, 69, 7
3402, 96, 90, 4
3403, 297, 83, 2
3404, 1069, 42, 3
3405, 1497, 96, 6
3406, 559, 87, 5
3407, 1774, 87, 1
3408, 1816, 2, 9
3409, 1390, 60, 8
3410, 886, 51, 8
3411, 1386, 55, 10
3412, 1279, 40, 2
3413, 1042, 97, 2
3414, 1575, 83, 7
3415, 848, 17, 4
3416, 1977, 90, 6
3417, 1502, 62, 2
3418, 896, 86, 1
3419, 349, 53, 9
3420, 196, 32, 3
3421, 1339, 9, 1
3422, 1292, 97, 5
3423, 1040, 92, 7
3424, 1843, 35, 5
3425, 1132, 76, 4
3426, 1993, 48, 3
3427, 490, 38, 6
3428, 1670, 51, 9
3429, 1409, 81, 7
3430, 1754, 8, 7
3431, 1646, 84, 3
3432, 447, 63, 10
3433, 1464, 95, 5
3434, 1571, 61, 1
3435, 628, 51, 5
3436, 1530, 68, 10
3437, 990, 40, 1
3438, 287, 71, 3
